season_id,model_id,origin,as_of,match_id,appearance,log_loss,brier,score_nll
2023-2024,generic,preseason,2023-08-04,eng-championship:2023-2024:leeds-united:sheffield-wednesday,5,1.4545046531172967,0.9403435164480496,2.6189882626888963
2023-2024,generic,preseason,2023-08-04,eng-championship:2023-2024:leicester-city:hull-city,5,1.542009329177488,0.9728341266316904,2.653602439620667
2023-2024,generic,preseason,2023-08-04,eng-championship:2023-2024:sunderland:southampton,5,0.9158001128193078,0.5433291649511424,5.567461074521676
2023-2024,generic,preseason,2023-08-04,eng-championship:2023-2024:southampton:leicester-city,6,1.1599660451169453,0.7234740082124236,4.638506382396239
2023-2024,generic,preseason,2023-08-04,eng-championship:2023-2024:millwall:leeds-united,6,1.035849595235137,0.6304052575618994,3.6400825834504804
2023-2024,generic,preseason,2023-08-04,eng-championship:2023-2024:southampton:ipswich-town,7,1.5539578000298087,0.9851616504206944,2.703549711282343
2023-2024,generic,preseason,2023-08-04,eng-championship:2023-2024:hull-city:leeds-united,7,1.3291973537963802,0.816402425441923,2.453107913219573
2023-2024,generic,preseason,2023-08-04,eng-championship:2023-2024:norwich-city:leicester-city,7,1.0175962998545764,0.6181328089087157,2.7742090354013897
2023-2024,generic,preseason,2023-08-04,eng-championship:2023-2024:leeds-united:watford,8,0.7406204216031071,0.4107481950398561,3.1036363744021935
2023-2024,generic,preseason,2023-08-04,eng-championship:2023-2024:leicester-city:bristol-city,8,0.6361878148420652,0.3324013144768864,2.139275566893751
2023-2024,generic,preseason,2023-08-04,eng-championship:2023-2024:middlesbrough:southampton,8,0.7872715842226821,0.44666952336013915,2.437214849185449
2023-2024,generic,preseason,2023-08-04,eng-championship:2023-2024:southampton:leeds-united,9,0.8348363039759152,0.4824806336556576,3.1507209519038737
2023-2024,generic,preseason,2023-08-04,eng-championship:2023-2024:blackburn-rovers:leicester-city,9,0.9714115497021132,0.5834009328518257,4.4552504628524785
2023-2024,generic,preseason,2023-08-04,eng-championship:2023-2024:stoke-city:southampton,10,0.9891648873143063,0.5964838391311422,2.2633406167877714
2023-2024,generic,preseason,2023-08-04,eng-championship:2023-2024:leeds-united:queens-park-rangers,10,0.5073753983048256,0.2383967448743929,2.1238784483057676
2023-2024,generic,preseason,2023-08-04,eng-championship:2023-2024:leicester-city:preston-north-end,10,0.5838758258273233,0.2938119057836074,2.8088592089234075
2023-2024,mapped,preseason,2023-08-04,eng-championship:2023-2024:sheffield-wednesday:southampton,1,0.8382350800054165,0.48479474880845347,2.474007137942797
2023-2024,mapped,preseason,2023-08-04,eng-championship:2023-2024:leeds-united:cardiff-city,1,1.4962102275312057,0.972945949237233,3.078914703191926
2023-2024,mapped,preseason,2023-08-04,eng-championship:2023-2024:leicester-city:coventry-city,1,0.687400966355091,0.3707046907746461,2.402519752525688
2023-2024,mapped,preseason,2023-08-04,eng-championship:2023-2024:birmingham-city:leeds-united,2,1.2583692250183638,0.7936327845755903,2.5786687171855043
2023-2024,mapped,preseason,2023-08-04,eng-championship:2023-2024:huddersfield-town:leicester-city,2,0.818741707526787,0.46994113177295205,2.242660767522408
2023-2024,mapped,preseason,2023-08-04,eng-championship:2023-2024:southampton:norwich-city,2,1.4112312259033568,0.8915950787705709,6.7675828742734865
2023-2024,mapped,preseason,2023-08-04,eng-championship:2023-2024:leeds-united:west-bromwich-albion,3,1.4140080832285775,0.8836747192698252,2.181155484073466
2023-2024,mapped,preseason,2023-08-04,eng-championship:2023-2024:leicester-city:cardiff-city,3,0.5159655115479468,0.24450318186196066,2.3718349860232393
2023-2024,mapped,preseason,2023-08-04,eng-championship:2023-2024:plymouth-argyle:southampton,3,0.9757402034068744,0.5911381885152481,2.6854102199512404
2023-2024,mapped,preseason,2023-08-04,eng-championship:2023-2024:ipswich-town:leeds-united,4,0.8235488835017923,0.4747217908091706,5.424924126262033
2023-2024,mapped,preseason,2023-08-04,eng-championship:2023-2024:rotherham-united:leicester-city,4,0.7557545907987618,0.4222021054657559,2.4309856628782818
2023-2024,mapped,preseason,2023-08-04,eng-championship:2023-2024:southampton:queens-park-rangers,4,0.49705358200462413,0.23094804239613353,2.364515787837903
2023-2024,mapped,preseason,2023-08-04,eng-championship:2023-2024:leeds-united:sheffield-wednesday,5,1.5004002305890385,0.9678957008669525,2.788452257252862
2023-2024,mapped,preseason,2023-08-04,eng-championship:2023-2024:leicester-city:hull-city,5,1.648144777685517,1.0401735844364821,2.775951820445659
2023-2024,mapped,preseason,2023-08-04,eng-championship:2023-2024:sunderland:southampton,5,0.9124354262399764,0.5411478234633506,5.5503925845667155
2023-2024,mapped,preseason,2023-08-04,eng-championship:2023-2024:southampton:leicester-city,6,1.0670048658277114,0.6578818136482864,4.407798893158647
2023-2024,mapped,preseason,2023-08-04,eng-championship:2023-2024:millwall:leeds-united,6,1.0218335552031907,0.622541487065543,3.6127709820049443
2023-2024,mapped,preseason,2023-08-04,eng-championship:2023-2024:southampton:ipswich-town,7,1.543383040946609,0.9801101912726914,2.7187682659620567
2023-2024,mapped,preseason,2023-08-04,eng-championship:2023-2024:hull-city:leeds-united,7,1.368079219399205,0.8392670812532248,2.6081823230666963
2023-2024,mapped,preseason,2023-08-04,eng-championship:2023-2024:norwich-city:leicester-city,7,0.8859990408123655,0.5209335509076908,2.646567574570749
2023-2024,mapped,preseason,2023-08-04,eng-championship:2023-2024:leeds-united:watford,8,0.7077176792674106,0.38629346631983963,3.062747081984279
2023-2024,mapped,preseason,2023-08-04,eng-championship:2023-2024:leicester-city:bristol-city,8,0.5726628241092139,0.28535930154741995,2.1723989010092573
2023-2024,mapped,preseason,2023-08-04,eng-championship:2023-2024:middlesbrough:southampton,8,0.7826170176455894,0.44330448001992745,2.4307226800689734
2023-2024,mapped,preseason,2023-08-04,eng-championship:2023-2024:southampton:leeds-united,9,0.8190211962174394,0.4717985334031582,3.070480792702594
2023-2024,mapped,preseason,2023-08-04,eng-championship:2023-2024:blackburn-rovers:leicester-city,9,0.8918308955925471,0.524790791593806,4.254979199025345
2023-2024,mapped,preseason,2023-08-04,eng-championship:2023-2024:stoke-city:southampton,10,0.9873902023331553,0.5955809367694156,2.285456196188044
2023-2024,mapped,preseason,2023-08-04,eng-championship:2023-2024:leeds-united:queens-park-rangers,10,0.48850604774096834,0.22456895004238525,2.2326233141896914
2023-2024,mapped,preseason,2023-08-04,eng-championship:2023-2024:leicester-city:preston-north-end,10,0.5241700614859314,0.2502991102242719,2.7081019219236495
2024-2025,retained,preseason,2024-08-09,eng-championship:2024-2025:preston-north-end:sheffield-united,1,0.7880809635812528,0.4464268407793384,2.4900881647197624
2024-2025,retained,preseason,2024-08-09,eng-championship:2024-2025:luton-town:burnley,1,0.8596007275642595,0.5001922600529025,4.251355044221144
2024-2025,retained,preseason,2024-08-09,eng-championship:2024-2025:burnley:cardiff-city,2,0.3864168933936216,0.15592263960292313,3.8133913277743803
2024-2025,retained,preseason,2024-08-09,eng-championship:2024-2025:portsmouth:luton-town,2,1.34739164479628,0.822377500432658,2.4767242259938724
2024-2025,retained,preseason,2024-08-09,eng-championship:2024-2025:sheffield-united:queens-park-rangers,2,1.4565742227648397,0.9584880263647221,3.2342294747849962
2024-2025,retained,preseason,2024-08-09,eng-championship:2024-2025:norwich-city:sheffield-united,3,1.359116554046885,0.8289479795269444,2.1192144088351954
2024-2025,retained,preseason,2024-08-09,eng-championship:2024-2025:preston-north-end:luton-town,3,1.079670651192797,0.6622655513190937,2.3120864070950438
2024-2025,retained,preseason,2024-08-09,eng-championship:2024-2025:sunderland:burnley,3,1.3028800653122012,0.8179557097855666,2.453662411435319
2024-2025,retained,preseason,2024-08-09,eng-championship:2024-2025:luton-town:queens-park-rangers,4,1.4660233069715778,0.9227545263034678,2.9033911740795078
2024-2025,retained,preseason,2024-08-09,eng-championship:2024-2025:burnley:blackburn-rovers,4,1.5758799490416684,1.0581542023864785,2.336569902383397
2024-2025,retained,preseason,2024-08-09,eng-championship:2024-2025:sheffield-united:watford,4,0.6444904272485309,0.33862884766983786,2.1154110031452897
2024-2025,retained,preseason,2024-08-09,eng-championship:2024-2025:hull-city:sheffield-united,5,0.9211319239117365,0.5467377490221652,2.6602216127040235
2024-2025,retained,preseason,2024-08-09,eng-championship:2024-2025:leeds-united:burnley,5,1.107834816108858,0.6841631345597059,2.379742584883254
2024-2025,retained,preseason,2024-08-09,eng-championship:2024-2025:millwall:luton-town,5,1.0302507386301276,0.6246188502881295,2.1993815177842215
2024-2025,retained,preseason,2024-08-09,eng-championship:2024-2025:burnley:portsmouth,6,0.5205955463324956,0.24755119184219018,2.403235147592471
2024-2025,retained,preseason,2024-08-09,eng-championship:2024-2025:luton-town:sheffield-wednesday,6,0.610521106464863,0.31356436956320943,2.3997163192485997
2024-2025,retained,preseason,2024-08-09,eng-championship:2024-2025:sheffield-united:derby-county,6,0.5658250019013191,0.28052650631216447,2.102322630328632
2024-2025,retained,preseason,2024-08-09,eng-championship:2024-2025:plymouth-argyle:luton-town,7,1.0441017873218112,0.638416974350267,3.4166604640505165
2024-2025,retained,preseason,2024-08-09,eng-championship:2024-2025:oxford-united:burnley,7,1.4244279411647867,0.8785573406813976,2.4964650168685614
2024-2025,retained,preseason,2024-08-09,eng-championship:2024-2025:portsmouth:sheffield-united,7,1.3593334145842682,0.8306334406423173,2.513422086804269
2024-2025,retained,preseason,2024-08-09,eng-championship:2024-2025:burnley:plymouth-argyle,8,0.44046687898911563,0.1914520979427547,2.1893497449832466
2024-2025,retained,preseason,2024-08-09,eng-championship:2024-2025:luton-town:oxford-united,8,1.4140368811097008,0.8751484244070273,3.18652940700565
2024-2025,retained,preseason,2024-08-09,eng-championship:2024-2025:sheffield-united:swansea-city,8,0.611610292054172,0.3141122476214453,2.1497456030009534
2024-2025,retained,preseason,2024-08-09,eng-championship:2024-2025:burnley:preston-north-end,9,1.5822973865719865,1.0681131930923085,2.746102732045261
2024-2025,retained,preseason,2024-08-09,eng-championship:2024-2025:sheffield-united:luton-town,9,0.7225149812162591,0.39704302442816497,2.4039287446003907
2024-2025,retained,preseason,2024-08-09,eng-championship:2024-2025:leeds-united:sheffield-united,10,0.7524202131202459,0.4196470835042946,2.4595282565436145
2024-2025,retained,preseason,2024-08-09,eng-championship:2024-2025:luton-town:watford,10,0.7683334786070004,0.4315042375391052,3.1433897643738913
2024-2025,retained,preseason,2024-08-09,eng-championship:2024-2025:sheffield-wednesday:burnley,10,0.6245910089490128,0.3238273215052068,2.3086392237905526
2024-2025,generic,preseason,2024-08-09,eng-championship:2024-2025:preston-north-end:sheffield-united,1,0.8161738173599192,0.46830133655620815,2.571925985545147
2024-2025,generic,preseason,2024-08-09,eng-championship:2024-2025:luton-town:burnley,1,1.1603128855939397,0.727058490720047,4.5338560250525095
2024-2025,generic,preseason,2024-08-09,eng-championship:2024-2025:burnley:cardiff-city,2,0.49530068332415783,0.22947370262151692,4.226738227424576
2024-2025,generic,preseason,2024-08-09,eng-championship:2024-2025:portsmouth:luton-town,2,1.3855048630928137,0.8434434587154864,2.6379540225224574
2024-2025,generic,preseason,2024-08-09,eng-championship:2024-2025:sheffield-united:queens-park-rangers,2,1.4724619164152741,0.9594038259402063,3.124029164298942
2024-2025,generic,preseason,2024-08-09,eng-championship:2024-2025:norwich-city:sheffield-united,3,1.3952990383767048,0.8509959112488841,2.1666736620407456
2024-2025,generic,preseason,2024-08-09,eng-championship:2024-2025:preston-north-end:luton-town,3,1.18173891149254,0.7387556825217788,2.5044240118316132
2024-2025,generic,preseason,2024-08-09,eng-championship:2024-2025:sunderland:burnley,3,1.0569957246373902,0.6473026785768485,2.371446079434313
2024-2025,generic,preseason,2024-08-09,eng-championship:2024-2025:luton-town:queens-park-rangers,4,1.6053681255023553,1.015842509688302,2.9859911960592185
2024-2025,generic,preseason,2024-08-09,eng-championship:2024-2025:burnley:blackburn-rovers,4,1.4868670892263138,0.9598312668950271,2.2545868351791523
2024-2025,generic,preseason,2024-08-09,eng-championship:2024-2025:sheffield-united:watford,4,0.6582696395029649,0.34886411472400614,2.217445071281631
2024-2025,generic,preseason,2024-08-09,eng-championship:2024-2025:hull-city:sheffield-united,5,0.9579763988315924,0.575744396684266,2.747263942471693
2024-2025,generic,preseason,2024-08-09,eng-championship:2024-2025:leeds-united:burnley,5,1.3035477317095456,0.8248043906732531,2.590303753762315
2024-2025,generic,preseason,2024-08-09,eng-championship:2024-2025:millwall:luton-town,5,0.917936344783092,0.5438064003600733,2.2281898304461
2024-2025,generic,preseason,2024-08-09,eng-championship:2024-2025:burnley:portsmouth,6,0.6713890900345483,0.35882892397189203,2.418032521393183
2024-2025,generic,preseason,2024-08-09,eng-championship:2024-2025:luton-town:sheffield-wednesday,6,0.5204430384692745,0.24753229278266448,2.368603407803544
2024-2025,generic,preseason,2024-08-09,eng-championship:2024-2025:sheffield-united:derby-county,6,0.5915890125027835,0.2991900628788065,2.1885105395649354
2024-2025,generic,preseason,2024-08-09,eng-championship:2024-2025:plymouth-argyle:luton-town,7,1.1469374827889884,0.7164301974028531,3.464118896472691
2024-2025,generic,preseason,2024-08-09,eng-championship:2024-2025:oxford-united:burnley,7,1.4252063875133967,0.8653761637598496,2.564280541767009
2024-2025,generic,preseason,2024-08-09,eng-championship:2024-2025:portsmouth:sheffield-united,7,1.383612772069967,0.84234031913402,2.62842298390271
2024-2025,generic,preseason,2024-08-09,eng-championship:2024-2025:burnley:plymouth-argyle,8,0.5595322582254632,0.2755301111331245,2.262361991134947
2024-2025,generic,preseason,2024-08-09,eng-championship:2024-2025:luton-town:oxford-united,8,1.4755087977495513,0.9211056534425823,3.1396575562318825
2024-2025,generic,preseason,2024-08-09,eng-championship:2024-2025:sheffield-united:swansea-city,8,0.6313672304257284,0.3287278961765268,2.23954573526599
2024-2025,generic,preseason,2024-08-09,eng-championship:2024-2025:burnley:preston-north-end,9,1.4890999133651872,0.9677975369695173,2.7385502878267554
2024-2025,generic,preseason,2024-08-09,eng-championship:2024-2025:sheffield-united:luton-town,9,0.816382775950882,0.4693599987691721,2.6360131970612244
2024-2025,generic,preseason,2024-08-09,eng-championship:2024-2025:leeds-united:sheffield-united,10,0.7275513002520497,0.4011811355273438,2.5000549441938285
2024-2025,generic,preseason,2024-08-09,eng-championship:2024-2025:luton-town:watford,10,0.6628724251815996,0.3523168341380901,2.968579288212534
2024-2025,generic,preseason,2024-08-09,eng-championship:2024-2025:sheffield-wednesday:burnley,10,0.7779062820323731,0.4391206771279562,2.51141205155951
2024-2025,mapped,preseason,2024-08-09,eng-championship:2024-2025:preston-north-end:sheffield-united,1,0.9434997976371491,0.566448825978279,2.776029151142452
2024-2025,mapped,preseason,2024-08-09,eng-championship:2024-2025:luton-town:burnley,1,1.1467006871846461,0.7183626014016251,4.478382788002465
2024-2025,mapped,preseason,2024-08-09,eng-championship:2024-2025:burnley:cardiff-city,2,0.4873122834470581,0.22399634116623246,4.219753029182922
2024-2025,mapped,preseason,2024-08-09,eng-championship:2024-2025:portsmouth:luton-town,2,1.4084501029046457,0.8563617176604289,2.7386386316182914
2024-2025,mapped,preseason,2024-08-09,eng-championship:2024-2025:sheffield-united:queens-park-rangers,2,1.4495245879330787,0.9164977659228896,2.986570676335588
2024-2025,mapped,preseason,2024-08-09,eng-championship:2024-2025:norwich-city:sheffield-united,3,1.455235929662294,0.8967580214789472,2.2417213875849056
2024-2025,mapped,preseason,2024-08-09,eng-championship:2024-2025:preston-north-end:luton-town,3,1.1916441973180962,0.7480423633366418,2.574449873893869
2024-2025,mapped,preseason,2024-08-09,eng-championship:2024-2025:sunderland:burnley,3,1.0840114990744842,0.6660816683936173,2.3586975537375006
2024-2025,mapped,preseason,2024-08-09,eng-championship:2024-2025:luton-town:queens-park-rangers,4,1.6235527085629295,1.0308108523408857,2.988956585089049
2024-2025,mapped,preseason,2024-08-09,eng-championship:2024-2025:burnley:blackburn-rovers,4,1.483532329003411,0.9621215909742578,2.2486486791266365
2024-2025,mapped,preseason,2024-08-09,eng-championship:2024-2025:sheffield-united:watford,4,0.7603848359272406,0.42678096904350127,2.365019705177435
2024-2025,mapped,preseason,2024-08-09,eng-championship:2024-2025:hull-city:sheffield-united,5,1.1026241068661922,0.6858746787185181,2.968477527299086
2024-2025,mapped,preseason,2024-08-09,eng-championship:2024-2025:leeds-united:burnley,5,1.2729926281619897,0.8035033426873379,2.566899839187273
2024-2025,mapped,preseason,2024-08-09,eng-championship:2024-2025:millwall:luton-town,5,0.8980974339393352,0.5297432947355565,2.276299582520364
2024-2025,mapped,preseason,2024-08-09,eng-championship:2024-2025:burnley:portsmouth,6,0.6648780480060822,0.3538561461569091,2.4160828895605704
2024-2025,mapped,preseason,2024-08-09,eng-championship:2024-2025:luton-town:sheffield-wednesday,6,0.502900331512756,0.23478682536073267,2.3614272156098153
2024-2025,mapped,preseason,2024-08-09,eng-championship:2024-2025:sheffield-united:derby-county,6,0.6871907823012159,0.37097986253156107,2.314822622219602
2024-2025,mapped,preseason,2024-08-09,eng-championship:2024-2025:plymouth-argyle:luton-town,7,1.155611483872618,0.7247327606287131,3.4421883876249195
2024-2025,mapped,preseason,2024-08-09,eng-championship:2024-2025:oxford-united:burnley,7,1.4134547472317007,0.8590467008203382,2.5279326367942123
2024-2025,mapped,preseason,2024-08-09,eng-championship:2024-2025:portsmouth:sheffield-united,7,1.4277477722953829,0.8717353581756438,2.7817408242746744
2024-2025,mapped,preseason,2024-08-09,eng-championship:2024-2025:burnley:plymouth-argyle,8,0.5507262491328718,0.26917111738494126,2.2308989557748315
2024-2025,mapped,preseason,2024-08-09,eng-championship:2024-2025:luton-town:oxford-united,8,1.500955096558413,0.9362325863377284,3.108594697521238
2024-2025,mapped,preseason,2024-08-09,eng-championship:2024-2025:sheffield-united:swansea-city,8,0.7346780143583475,0.4072780777207024,2.3752178152658723
2024-2025,mapped,preseason,2024-08-09,eng-championship:2024-2025:burnley:preston-north-end,9,1.4866173695042557,0.9705916521745239,2.7068748637770366
2024-2025,mapped,preseason,2024-08-09,eng-championship:2024-2025:sheffield-united:luton-town,9,0.9505932572507908,0.5749061642324852,2.886105911193444
2024-2025,mapped,preseason,2024-08-09,eng-championship:2024-2025:leeds-united:sheffield-united,10,0.5981240639623241,0.30398221609945575,2.4464971668752034
2024-2025,mapped,preseason,2024-08-09,eng-championship:2024-2025:luton-town:watford,10,0.6408990705501459,0.33588056298265767,2.9419523685330136
2024-2025,mapped,preseason,2024-08-09,eng-championship:2024-2025:sheffield-wednesday:burnley,10,0.7647085906250699,0.428974190506367,2.481541792930882
2025-2026,retained,preseason,2025-08-08,eng-championship:2025-2026:birmingham-city:ipswich-town,1,1.3554999112346742,0.8358802828926472,2.1194488900922304
2025-2026,retained,preseason,2025-08-08,eng-championship:2025-2026:southampton:wrexham,1,0.6656762910357963,0.3546677035899394,2.565008437025374
2025-2026,retained,preseason,2025-08-08,eng-championship:2025-2026:leicester-city:sheffield-wednesday,1,0.44916702125467006,0.19776297650799274,2.3772435845584265
2025-2026,retained,preseason,2025-08-08,eng-championship:2025-2026:preston-north-end:leicester-city,2,1.3273312385020408,0.8338962210214146,2.7911827435346908
2025-2026,retained,preseason,2025-08-08,eng-championship:2025-2026:ipswich-town:southampton,2,1.39963697042917,0.8676681868671454,2.161656124338011
2025-2026,retained,preseason,2025-08-08,eng-championship:2025-2026:charlton-athletic:leicester-city,3,0.7630138790801702,0.42767144913541566,2.155075609613455
2025-2026,retained,preseason,2025-08-08,eng-championship:2025-2026:preston-north-end:ipswich-town,3,1.1609602666608323,0.7210084916538819,2.3853411503362163
2025-2026,retained,preseason,2025-08-08,eng-championship:2025-2026:southampton:stoke-city,3,1.6254889543725661,1.0250551810155257,3.012995056597352
2025-2026,retained,preseason,2025-08-08,eng-championship:2025-2026:leicester-city:birmingham-city,4,0.44434351322946325,0.19479128706438698,2.1179511661697448
2025-2026,retained,preseason,2025-08-08,eng-championship:2025-2026:ipswich-town:derby-county,4,1.4391130723430479,0.9370821708380206,3.197520049596135
2025-2026,retained,preseason,2025-08-08,eng-championship:2025-2026:watford:southampton,4,1.3368452407363691,0.816106875608827,3.0303385966395107
2025-2026,retained,preseason,2025-08-08,eng-championship:2025-2026:ipswich-town:sheffield-united,5,0.879701197234354,0.5148508231110676,5.5773621773441455
2025-2026,retained,preseason,2025-08-08,eng-championship:2025-2026:oxford-united:leicester-city,5,1.3758171045869954,0.864130948605563,3.104090619423852
2025-2026,retained,preseason,2025-08-08,eng-championship:2025-2026:southampton:portsmouth,5,1.477458877437691,0.9542440578041842,2.723124133354503
2025-2026,retained,preseason,2025-08-08,eng-championship:2025-2026:hull-city:southampton,6,1.0447370216426235,0.6367212483722694,3.4775679932054975
2025-2026,retained,preseason,2025-08-08,eng-championship:2025-2026:leicester-city:coventry-city,6,1.4496104605426514,0.9372982812511389,2.6239188998418967
2025-2026,retained,preseason,2025-08-08,eng-championship:2025-2026:west-bromwich-albion:leicester-city,7,1.3158468231757747,0.8038192487703499,2.0832256041245665
2025-2026,retained,preseason,2025-08-08,eng-championship:2025-2026:ipswich-town:portsmouth,6,0.5521169305492585,0.2703126489568562,2.373222064094023
2025-2026,retained,preseason,2025-08-08,eng-championship:2025-2026:southampton:middlesbrough,7,1.3938718893744872,0.8699938597208244,2.154570393259311
2025-2026,retained,preseason,2025-08-08,eng-championship:2025-2026:bristol-city:ipswich-town,7,1.3356316507782853,0.8147721152803854,2.0982864223755833
2025-2026,retained,preseason,2025-08-08,eng-championship:2025-2026:leicester-city:wrexham,8,1.5085982291103166,0.9777336341270791,2.349949911871817
2025-2026,retained,preseason,2025-08-08,eng-championship:2025-2026:sheffield-united:southampton,8,1.3392925699158311,0.8422265813970041,2.802007399820985
2025-2026,retained,preseason,2025-08-08,eng-championship:2025-2026:derby-county:southampton,9,1.3240302168583402,0.8090765110571364,2.089936313991114
2025-2026,retained,preseason,2025-08-08,eng-championship:2025-2026:swansea-city:leicester-city,9,0.8189638187689665,0.46955787632415796,3.204138379747322
2025-2026,retained,preseason,2025-08-08,eng-championship:2025-2026:ipswich-town:norwich-city,8,0.6492198312952958,0.3421168902255699,2.9258985939049937
2025-2026,retained,preseason,2025-08-08,eng-championship:2025-2026:middlesbrough:ipswich-town,9,0.9217653374094096,0.5476069754809182,2.509771246178464
2025-2026,retained,preseason,2025-08-08,eng-championship:2025-2026:leicester-city:portsmouth,10,1.5522468498621753,1.0367555829962805,2.3142901052057456
2025-2026,retained,preseason,2025-08-08,eng-championship:2025-2026:southampton:swansea-city,10,1.4214477792359976,0.9077792384058382,2.5922516063757772
2025-2026,retained,preseason,2025-08-08,eng-championship:2025-2026:ipswich-town:charlton-athletic,10,1.5779562553499238,1.001335295223996,4.516585467283427
2025-2026,generic,preseason,2025-08-08,eng-championship:2025-2026:birmingham-city:ipswich-town,1,1.34965575010621,0.8303944625043364,2.121281858576557
2025-2026,generic,preseason,2025-08-08,eng-championship:2025-2026:southampton:wrexham,1,0.6651581040172381,0.35422211352621513,2.5654690695794518
2025-2026,generic,preseason,2025-08-08,eng-championship:2025-2026:leicester-city:sheffield-wednesday,1,0.5429573371359776,0.26372519491322327,2.3678950469884747
2025-2026,generic,preseason,2025-08-08,eng-championship:2025-2026:preston-north-end:leicester-city,2,1.13915000596433,0.7053663077173289,2.652207548666695
2025-2026,generic,preseason,2025-08-08,eng-championship:2025-2026:ipswich-town:southampton,2,1.3851937046907434,0.8544375878539165,2.162766893721325
2025-2026,generic,preseason,2025-08-08,eng-championship:2025-2026:charlton-athletic:leicester-city,3,0.9138652984849052,0.5417723542601433,2.2577512576762913
2025-2026,generic,preseason,2025-08-08,eng-championship:2025-2026:preston-north-end:ipswich-town,3,1.1380303167735162,0.7045697512633486,2.3861347642679758
2025-2026,generic,preseason,2025-08-08,eng-championship:2025-2026:southampton:stoke-city,3,1.6622126754598874,1.046030909657185,3.0442802931348316
2025-2026,generic,preseason,2025-08-08,eng-championship:2025-2026:leicester-city:birmingham-city,4,0.5344030974332604,0.257782004472396,2.2207580508483833
2025-2026,generic,preseason,2025-08-08,eng-championship:2025-2026:ipswich-town:derby-county,4,1.4271218533577938,0.9254642020873362,3.1744320245777677
2025-2026,generic,preseason,2025-08-08,eng-championship:2025-2026:watford:southampton,4,1.3343999321522422,0.8154768473248136,3.029414090910327
2025-2026,generic,preseason,2025-08-08,eng-championship:2025-2026:ipswich-town:sheffield-united,5,0.8969023519806648,0.5276193199581626,5.681415185308141
2025-2026,generic,preseason,2025-08-08,eng-championship:2025-2026:oxford-united:leicester-city,5,1.3534824690075895,0.831715172416573,3.0247317609306226
2025-2026,generic,preseason,2025-08-08,eng-championship:2025-2026:southampton:portsmouth,5,1.4824130327981249,0.961749209776751,2.721051007118979
2025-2026,generic,preseason,2025-08-08,eng-championship:2025-2026:hull-city:southampton,6,1.068700207941124,0.6537509994027375,3.499431899342174
2025-2026,generic,preseason,2025-08-08,eng-championship:2025-2026:leicester-city:coventry-city,6,1.40270674091876,0.880623880116704,2.6239990914996802
2025-2026,generic,preseason,2025-08-08,eng-championship:2025-2026:west-bromwich-albion:leicester-city,7,1.3325810031895704,0.8163362302795085,2.102814199393946
2025-2026,generic,preseason,2025-08-08,eng-championship:2025-2026:ipswich-town:portsmouth,6,0.5680259227422711,0.2819319976630954,2.374117011741335
2025-2026,generic,preseason,2025-08-08,eng-championship:2025-2026:southampton:middlesbrough,7,1.395893269579089,0.8747894770642411,2.1633038691679776
2025-2026,generic,preseason,2025-08-08,eng-championship:2025-2026:bristol-city:ipswich-town,7,1.3335043744592308,0.8136848832116761,2.1025321486168256
2025-2026,generic,preseason,2025-08-08,eng-championship:2025-2026:leicester-city:wrexham,8,1.4555103332238761,0.9151635769365628,2.2986409296569263
2025-2026,generic,preseason,2025-08-08,eng-championship:2025-2026:sheffield-united:southampton,8,1.3138263528227847,0.8245224993681055,2.788002426718747
2025-2026,generic,preseason,2025-08-08,eng-championship:2025-2026:derby-county:southampton,9,1.3200296036022607,0.8074453016246365,2.092736866477087
2025-2026,generic,preseason,2025-08-08,eng-championship:2025-2026:swansea-city:leicester-city,9,0.9604282419407218,0.5757050204519495,3.3491367795250406
2025-2026,generic,preseason,2025-08-08,eng-championship:2025-2026:ipswich-town:norwich-city,8,0.6607907842857663,0.3508128532614842,2.938537191684924
2025-2026,generic,preseason,2025-08-08,eng-championship:2025-2026:middlesbrough:ipswich-town,9,0.9019170337501985,0.5326085961089442,2.50368660146506
2025-2026,generic,preseason,2025-08-08,eng-championship:2025-2026:leicester-city:portsmouth,10,1.4776938268592448,0.9577705603798647,2.24501557976153
2025-2026,generic,preseason,2025-08-08,eng-championship:2025-2026:southampton:swansea-city,10,1.4267579068523581,0.9157361366705542,2.5910361284105417
2025-2026,generic,preseason,2025-08-08,eng-championship:2025-2026:ipswich-town:charlton-athletic,10,1.534003858201496,0.9734553949004149,4.455155988585226
2025-2026,mapped,preseason,2025-08-08,eng-championship:2025-2026:birmingham-city:ipswich-town,1,1.3565352650465619,0.8308773697002857,2.125704223471525
2025-2026,mapped,preseason,2025-08-08,eng-championship:2025-2026:southampton:wrexham,1,0.7511001125159344,0.41963551801972737,2.5932824826489913
2025-2026,mapped,preseason,2025-08-08,eng-championship:2025-2026:leicester-city:sheffield-wednesday,1,0.5733029830776939,0.2857949129150529,2.368923777032344
2025-2026,mapped,preseason,2025-08-08,eng-championship:2025-2026:preston-north-end:leicester-city,2,1.0894643727557365,0.6700301810764335,2.616537958098273
2025-2026,mapped,preseason,2025-08-08,eng-championship:2025-2026:ipswich-town:southampton,2,1.418851219557281,0.8817569855490593,2.198579564725894
2025-2026,mapped,preseason,2025-08-08,eng-championship:2025-2026:charlton-athletic:leicester-city,3,0.9592205515896391,0.5758713308506294,2.2921246816609178
